name,place_category,frequency
Baunballinlough,populated place,1
Baunogemeely,populated place,1
Baunrosmore,populated place,1
Baurearagh,stream,1
Baurnahard,convex shoreline,1
Bawn,basin,1
Bawn,elevation,1
Bawnduff,elevation,1
Bawnoge,populated place,2
Bawnrush,elevation,1
Bay,basin,1
Beagh,basin,1
Beaghcauneen,basin,1
Beaghy,elevation,1
Beara,basin,1
Beendarrig,elevation,1
Beenhenry,elevation,1
Beenmore,elevation,1
Beennakryraka,convex shoreline,1
Beenreagh,elevation,1
Behanagh,stream,1
Behy,populated place,1
Behy,stream,1
Bekan,basin,1
Belcarra,populated place,1
Belcloghogy,basin,1
Belderg,populated place,1
Belderg,stream,1
Belderra,shoreline,1
Belgooly,populated place,1
Bellacragher,concave shoreline,1
Bellahascarva,populated place,1
Bellakip,stream,1
Bellanacarra,populated place,1
Bellarush,populated place,1
Bellaveeny,populated place,1
Belra,populated place,1
Benbulben,elevation,1
Bencroy,elevation,1
Bencullagh,elevation,1
Bengorm,elevation,2
Bennaummore,elevation,1
Benwee,convex shoreline,1
Benwee Geevraun,convex shoreline,1
Bertraghboy,concave shoreline,1
Bevan,depression,1
Bhlainséir,populated place,1
Bhuaile An Fheadáin,elevation,1
Bilberry,island,1
Billa,populated place,1
Binnaneane,elevation,1
Binnion,elevation,1
Binswilly,elevation,1
Birreencorragh,elevation,1
Bohaun,elevation,1
Boherbaun,stream,2
Boherbue,populated place,1
Boherglass,populated place,1
Bolinaspick,populated place,1
Boliska,basin,1
Bollard,basin,1
Bonet,stream,1
Bookeen,elevation,1
Boola,populated place,1
Booley,concave shoreline,1
Boor,stream,1
Boora,stream,1
Boraghy,basin,1
Boro,stream,2
Borrisnoe,elevation,1
Borrisoleigh,populated place,1
Both Faonáin,populated place,1
Boughil,elevation,1
Bounla,island,1
Boy,basin,2
Boyle,stream,1
Braadillaun,island,1
Bracklagh,stream,1
Bracklaghboy,populated place,1
Brackley,basin,1
Brackloon,basin,1
Bradlieve,elevation,1
Bray,elevation,1
Breagagh,stream,1
Breaghy,convex shoreline,1
Breckinish,island,1
Bredagh,stream,1
Bree,basin,1
Bree,elevation,1
Bregaun,elevation,1
Bregoge,stream,1
Brennan’s,elevation,1
Brittas,basin,1
Broaghnabinnia,elevation,1
Brockagh,stream,1
Brosna,stream,1
Broughal,populated place,1
Bruff,populated place,2
Bruree,populated place,1
Brusna,stream,1
Bré,populated place,1
Bré Uachtair,basin,1
Buaile Uí Chuill,populated place,1
Buailte Pádraig,elevation,1
Buckoogh,elevation,1
Buiríos Uí Chéin,populated place,1
Bulla Thuaidh,island,1
Bullaunmeneen,populated place,1
Bullaunmore,elevation,1
Bullogconnell Shoals,underwater elevation,1
Bun,populated place,1
Bunadaowen,stream,1
Bunclody,populated place,1
Bundorragha,populated place,1
Bundouglas,populated place,1
Bunduff,basin,1
Bunglass,concave shoreline,1
Bunlahy,populated place,1
Bunlough,convex shoreline,1
Bunmahon,concave shoreline,1
Bunnaboghee,basin,1
Bunnaclassy,convex shoreline,1
Bunnahowna,stream,1
Bunnoe,stream,1
Bunny,basin,1
Bunowen,concave shoreline,2
Bunsheelin,stream,1
Burncourt,stream,1
Bá Chill Bheathach,concave shoreline,1
Bán,basin,1
Caddagh,populated place,1
Caha,elevation,1
Caheer,basin,1
Caher,stream,2
Caherkine,basin,1
Caherrush,convex shoreline,1
Calabbe,stream,1
Calabber,stream,2
Calliagherom,elevation,1
Callow,basin,1
Callowhill,elevation,1
Calteraun,populated place,1
Caltoughs,basin,1
Caltragh,populated place,4
Camaross,populated place,1
Cammoge,populated place,1
Cams,populated place,1
Canagun,basin,1
Canbo,basin,1
Canduff,convex shoreline,1
Canrour,populated place,1
Canuig,elevation,1
Caol,basin,2
Caolbhuí,populated place,1
Caorach,island,2
Cappagh,stream,2
Cappaghnagarrane,elevation,1
Cappanargid,populated place,1
Cappanarrow,populated place,1
Cappanavarnoge,populated place,1
Cappanawalla,elevation,1
Capparicar,basin,1
Capppancur,populated place,1
Cappyroe,populated place,1
Caragh Cliff,elevation,1
Cardy,elevation,1
Cargaghlisnanarney,populated place,1
Carhameere,populated place,1
Carhoonaknock,populated place,1
Carna,populated place,1
Carnahinch,elevation,1
Carnarona,convex shoreline,1
Carnavaddy,elevation,1
Carndonagh,populated place,1
Carnhill,populated place,1
Carntullagh,convex shoreline,1
Carra,populated place,1
Carrafin,basin,1
Carraig An Mhoilt,elevation,1
Carraig An Phoill,populated place,1
Carraig Na Siúire,populated place,1
Carran,elevation,1
Carranarah,elevation,1
Carranduff,populated place,1
Carrantuohill,elevation,1
Carratraw,basin,1
Carrauntoohil,elevation,1
Carrick,basin,1
Carrick,elevation,2
Carrickadda,convex shoreline,1
Carrickallen,populated place,1
Carrickarone,island,1
Carrickaslane,populated place,1
Carrickduff,elevation,1
Carrickhire,elevation,1
Carricklahan,convex shoreline,1
Carricklaur,island,1
Carrickmahoga,elevation,1
Carrickmines,populated place,1
Carrickmore,island,1
Carricknacrannoge,basin,1
Carricknagaddy,elevation,1
Carricknagalliaghdoo,elevation,1
Carricknagappul,elevation,1
Carricknahorna,basin,1
Carricknalicka,elevation,1
Carricknamore,elevation,1
Carricknaronty,island,1
Carricknaroun,island,1
Carrickrathmullin,populated place,1
Carrig,elevation,1
Carrig,island,1
Carrig,populated place,5
Carrigadoon,elevation,1
Carrigagharoe,convex shoreline,1
Carrigaholt,concave shoreline,1
Carrigbrean,convex shoreline,1
Carrigcleamore,elevation,1
Carrigee,island,1
Carrigeenina,elevation,1
Carrigfadda,island,1
Carriggower,stream,1
Carrighenry,elevation,1
Carriglinneen,elevation,1
Carrigmaclea,elevation,1
Carrigmount,elevation,1
Carrignafurark,basin,1
Carrignaspirroge,elevation,1
Carrigroe,elevation,1
Carrigvahanagh,elevation,1
Carroll’s,elevation,1
Carronadavderg,elevation,1
Carroward,populated place,2
Carrowbunnauna,populated place,1
Carrowcushely,populated place,1
Carrower,populated place,1
Carrowhubbuck,populated place,1
Carrowkeel,stream,2
Carrowloughan,basin,1
Carrowmaddy,stream,1
Carrowmore,populated place,14
Carrownadargny,populated place,1
Carrownahaun,populated place,1
Carrownaknocraun,populated place,1
Carrownaleck,populated place,1
Carrownamaddy,stream,1
Carrownamallaght,basin,1
Carrowneden,populated place,3
Carrowntawy,populated place,1
Carrowntober,populated place,2
Carrownurlar,populated place,2
Carrowsallagh,stream,1
Carthage,elevation,1
Cartron,basin,2
Casheen,concave shoreline,1
Cashel,basin,1
Cashelduff,populated place,1
Cashelgolan,elevation,1
Cashelnacor,stream,1
Cashia,stream,1
Cashla,populated place,1
Casán,stream,1
Caum,basin,2
Cauteen,stream,1
Cavan,stream,1
Ceannúir,populated place,1
Ceapach Choinn,populated place,1
Chadrinagh,populated place,1
Charraig,elevation,1
Cheapach,populated place,1
Chiarrai,convex shoreline,1
Chiaráin,populated place,1
Chláir,populated place,1
Choca,populated place,1
Choill,populated place,1
Chorr,populated place,1
Cillín Chaoimhín,populated place,1
Cionn An Locha,basin,1
Cionn Fhánada,convex shoreline,1
Cionn Garbh,elevation,1
Claddagh,stream,1
Claddaghgarriff,elevation,1
Cladhnach,island,1
Claggan,convex shoreline,2
Claragh,elevation,1
Clare,stream,2
Clarebane,stream,2
Clashawley,stream,1
Claídeach,populated place,1
Cleevaun,basin,1
Clendy,stream,1
Clera,island,1
Cloak,convex shoreline,1
Clocharnach,elevation,1
Clocully,populated place,1
Cloggaghwood,basin,1
Clogh,stream,1
Cloghane,stream,1
Cloghanulk,populated place,1
Cloghaun,basin,1
Cloghbane,populated place,1
Cloghernagh,populated place,1
Cloghfin,populated place,4
Cloghmore,convex shoreline,1
Cloghnahakilla,convex shoreline,1
Cloigeann,convex shoreline,1
Clon,populated place,1
Clonadacasey,populated place,1
Clonakilty,concave shoreline,1
Clonasera,elevation,1
Clondelara,populated place,1
Cloneen,populated place,3
Cloneybeg,populated place,1
Clonglash,populated place,1
Clonkeen,basin,1
Clonnagh,populated place,1
Clonoula,populated place,1
Clonshanbo,stream,1
Clonshire,stream,1
Clonty,basin,1
Clonygark,populated place,1
Clonylogan,populated place,1
Cloonaghlin,convex shoreline,1
Cloonaghmore,convex shoreline,1
Cloonaghmore,stream,2
Cloonalaghan,stream,2
Cloonameehan,populated place,1
Cloonard,stream,1
Cloonascragh,stream,2
Cloonboygher,populated place,1
Clooncarna,populated place,1
Clooncorha,populated place,1
Clooncrooeel,populated place,1
Cloonderlaw,concave shoreline,1
Clooneshil,populated place,1
Cloongort,elevation,1
Cloongullaun,populated place,1
Cloonierin,populated place,1
Clooninshin,populated place,1
Cloonlavis,populated place,1
Cloonleenaun,populated place,1
Cloonmaul,populated place,1
Cloontaconnagh,populated place,1
Cloontarriff,basin,1
Cloontia,populated place,1
Clossaghroe,populated place,1
Cluid,populated place,1
Clyda,stream,1
Cléire,convex shoreline,1
Cnoc,convex shoreline,1
Cnoc An,populated place,1
Cnoc Na Hlora,populated place,1
Cnoc Theach Sagard,elevation,1
Coagh,basin,1
Coarrid,convex shoreline,1
Coinigéar,convex shoreline,1
Collan,elevation,1
Colt,island,1
Comeragh,elevated area,1
Conavalla,elevation,1
Cong,populated place,1
Coningmore,elevation,1
Conmhaigh,populated place,1
Connor,basin,1
Connor’s,convex shoreline,1
Cooherty’s,basin,1
Coolagarry,basin,1
Coolcullen,populated place,1
Coolculley,stream,1
Cooleen,populated place,1
Cooley,convex shoreline,1
Coolfree,elevation,1
Coolgarrow,populated place,2
Coolgreen Glen,depression,1
Coolloughra,populated place,1
Coolmeen,basin,1
Coolnageragh,populated place,1
Coolreash,basin,1
Coolteige,elevation,1
Coom,populated place,1
Coomacloghane,elevation,1
Coomataggart,elevation,1
Coomavanniha,basin,1
Coomeen,basin,1
Coomnacronia,basin,1
Coomnadiha,elevation,1
Coomnagrossaun,basin,1
Coonawilleen,concave shoreline,1
Cooneen,elevation,1
Cooperhill,populated place,1
Cooraclare,stream,1
Cor An Dola,populated place,1
Corbaly,populated place,1
Corchuill,populated place,1
Corcreaghy,populated place,1
Corcullin,populated place,1
Cores Cascade,stream,1
Corestable,basin,1
Corglass,elevation,1
Cornageaghta,populated place,1
Cornaglare,basin,1
Cornagnoe,depression,1
Cornagrow,basin,1
Cornahaw,populated place,1
Cornalaghta,populated place,1
Cornamona,populated place,1
Cornamount,elevation,1
Cornanaff,populated place,1
Cornavannoge,stream,1
Corock,stream,1
Corra,stream,1
Corracloon,elevation,1
Corracullin,marsh,1
Corradoo,basin,1
Corradoo,populated place,1
Corrahoor,populated place,1
Corran,basin,1
Corrarod,basin,1
Corraun,elevation,1
Corraweelis,populated place,1
Corrin,elevation,1
Corrlios,convex shoreline,1
Corslieve,elevation,1
Coryer,basin,1
Costre,basin,1
Coulagh,concave shoreline,1
Coumanare,basin,1
Coumduala,basin,1
Coumeenoule,concave shoreline,1
Coumenoole,concave shoreline,1
Cragagh,populated place,1
Cragh,island,1
Cragnamurragh,elevation,1
Craigawaddykeagh,elevation,1
Craigdoo,elevation,1
Craignamaddy,elevation,1
Cranghwell,populated place,1
Craobh,basin,1
Craobhaí,elevation,1
Creamhghort,populated place,1
Creehennan,populated place,1
Creeve,basin,1
Cregg,stream,1
Creggaballagh,basin,1
Creggan,basin,2
Creggan,elevation,1
Creggannavar,populated place,1
Creggaun,populated place,2
Crinkill,populated place,1
Crinnaghtane,populated place,1
Croagh,elevation,1
Croagh Patrick,elevation,1
Croaghan,island,1
Croaghanierin,elevation,1
Croaghbrack,elevation,1
Croaghconnellagh,elevation,1
Croaghmarhin,elevation,1
Croaghmore,elevation,3
Croaghmoyle,elevation,1
Croaghmuckros,elevation,1
Croaghnacorcragh,elevation,1
Croaghnageer,elevation,1
Croaghnaleaba,elevation,1
Croaghskearda,elevation,1
Croan,elevation,1
Croane,basin,1
Croangar,basin,1
Crockacoagh,elevation,1
Crockacuon,elevation,1
Crockaillenalee,basin,1
Crockalough,elevation,1
Crockastoller,elevation,1
Crockatedane,elevation,1
Crockaunhiggeen,elevation,1
Crockauns,elevation,1
Crockayeeny,elevation,1
Crockberry,elevation,1
Crockglass,elevation,1
Crockkinnagoe,elevation,1
Crockmeennabrade,elevated area,1
Crocknacraddy,elevation,1
Crocknahamid,elevation,1
Crocknakilla,elevation,1
Crocknalarhin,elevation,1
Crocknapeast,elevation,1
Crocknaslowra,elevation,1
Crocknasmug,elevation,1
Crocknnear,elevation,1
Crockroow,elevation,1
Crocktugeeragh,elevation,1
Crockunna,elevation,1
Croghan,basin,1
Crohaun,elevation,1
Crohery,basin,1
Crohyboyle,elevation,1
Croisbhealaí,populated place,1
Crompain Bhuí,stream,1
Cronaglack,elevation,1
Crossterry,elevation,1
Croughaun,elevation,1
Crovehy,elevation,1
Crowagh,stream,1
Crowinstown,basin,1
Cruach An Chuillinn,elevation,1
Cruach Mhín An Fheannta,elevation,1
Crummies,concave shoreline,1
Crusline,elevation,1
Cró,island,1
Cró Bheithe,elevation,1
Cuan Bhaile Átha Cliath,concave shoreline,1
Cuilcagh,elevation,1
Cuilinn,basin,1
Cuilkillew,populated place,1
Cuillaghan,basin,1
Cuillalea,elevation,1
Cuiltrean,populated place,1
Cuiltybo,basin,1
Cuiltybo,populated place,2
Cullaherick,basin,1
Cullaunyheeda,basin,1
Culleens,stream,1
Cullenagh,basin,1
Cullenagh,stream,1
Cullentragh,elevation,1
Cullumore,convex shoreline,1
Cullydoo,basin,1
Cummeen,elevation,1
Cummeenduff,basin,1
Cummen,elevation,1
Cummer,basin,1
Cummirk,stream,1
Curardacrugh,convex shoreline,1
Curlew,elevated area,1
Curnay,basin,1
Curracloe,strait,1
Curragh,populated place,8
Curraghalicky,basin,1
Curraghmore,elevation,1
Curraheen,stream,1
Curran,underwater elevation,1
Currane,basin,1
Currow,elevation,1
Cushina,stream,1
Cusloura,stream,1
Cárán,populated place,1
Céidin,elevation,1
Cúil An Tsúdaire,populated place,1
Cúirt Mhic Shéafraidh,populated place,1
Daar,stream,1
Daeane,elevation,1
Dahybaun,basin,1
Dale,stream,1
Dalgan,stream,2
Dalkey,elevation,1
Dalligan,stream,1
Dalua,stream,1
Damph,elevation,1
Daoile,basin,1
Daoirín,stream,1
Dargan,elevation,1
Dash,elevation,1
Dawnaknoelane,stream,1
Dealagh,stream,1
Dealbhna,populated place,1
Deasumhan,populated place,1
Dee,stream,1
Deel,stream,1
Deele,basin,1
Deele,stream,1
Delour,stream,1
Deralk,basin,1
Dernagola,populated place,1
Dernahelty,populated place,1
Dernish,island,1
Derra,populated place,1
Derreenamackaun,populated place,1
Derreenavoggy,basin,1
Derriana,basin,1
Derrintaggart,populated place,1
Derrooly,populated place,1
Derry,basin,2
Derry,elevation,1
Derry,stream,2
Derrycassan,populated place,1
Derryclaha,populated place,1
Derryco,populated place,1
Derrygarriff,elevation,1
Derrygaury,populated place,1
Derrygawny,populated place,1
Derrygeeraghan,basin,1
Derryheena,populated place,1
Derryhick,basin,1
Derryhoo,basin,1
Derrykill Lough West,basin,1
Derrylea,marsh,1
Derrylesk,populated place,1
Derrylugga,elevation,1
Derrymannin,basin,1
Derrynasaggart,elevated area,1
Derrynaslieve,populated place,1
Derrynatreva,basin,1
Derrypatrick,populated place,1
Derryskall,basin,1
Derryveagh,elevated area,1
Derrywaking,basin,1
Deán,basin,1
Dhulic,elevation,1
Diffagher,stream,1
Dingle Peninsula,convex shoreline,1
Dinin,stream,3
Dioghais,elevation,1
Dirtane,populated place,1
Doagh,populated place,1
Doghatouk,convex shoreline,1
Doire Uí Fhríl,populated place,1
Donagh,stream,1
Donaghintraine,convex shoreline,1
Donegan’s,convex shoreline,1
Donoughmore,populated place,1
Doobeg,convex shoreline,1
Doobin,elevation,1
Dooega,stream,1
Doogart,elevation,1
Doogort West,elevation,1
Doohyle,basin,1
Dooish,elevation,1
Doolieve,elevation,1
Doolin,populated place,1
Doonaghard,convex shoreline,1
Doonamo,convex shoreline,1
Doonane,populated place,2
Doonane,stream,1
Doonbeg,convex shoreline,1
Doonbristy,elevation,1
Doontrusk,basin,1
Doonty,convex shoreline,1
Doonvinalla,convex shoreline,1
Doonweelin,basin,1
Doornoge,concave shoreline,1
Dore,populated place,1
Doucallia,elevation,1
Doughill,elevation,1
Doughiska,populated place,1
Doulus,convex shoreline,1
Dowry,elevation,1
Drimina,populated place,1
Drimneen,stream,1
Drimoleague,populated place,1
Drin,basin,1
Dringourney,stream,1
Drishanebeg,populated place,1
Droim Conrach,populated place,1
Drom Collachair,populated place,1
Drom Mullac,elevation,1
Dromalught,populated place,1
Dromard,populated place,2
Dromcummer,populated place,1
Dromderalough,elevation,1
Dromin,elevation,1
Dromleigh,populated place,1
Dromochty,basin,1
Dromoghty,basin,1
Dromore,convex shoreline,1
Dromore,stream,2
Dromtine,basin,1
Dromtrasna,populated place,1
Droppa,elevation,1
Drumacoo,populated place,1
Drumad,basin,1
Drumakill,populated place,1
Drumanaught,elevation,1
Drumcollop,basin,1
Drumcomoge,stream,2
Drumconrath,populated place,1
Drumcoo,populated place,1
Drumdivnagh,basin,1
Drumfin,populated place,2
Drumganny,basin,1
Drumgolat,populated place,1
Drumgole,basin,1
Drumgoney,basin,1
Drumgorman,basin,1
Drumherriff,basin,1
Drumhuskert,populated place,1
Drumkeary,populated place,1
Drumkeery,basin,1
Drumleck,convex shoreline,1
Drumloo,basin,1
Drummanreagh,populated place,1
Drummenny,stream,1
Drumnafinnila,populated place,1
Drumnalost,elevation,1
Drumnalough,basin,1
Drumnasade,populated place,1
Drumnasoohy,populated place,1
Drumsaul,basin,1
Drumshambo,populated place,1
Drumshane,elevation,1
Drumyoney,basin,1
Drung,elevation,1
Dubhoileán,island,2
Dublin,concave shoreline,1
Dublin Bar,underwater elevation,1
Duffcarrick,elevation,1
Duffur,elevation,1
Duggerna,elevation,1
Duichealla,populated place,1
Dumb,basin,1
Dumhaigh,populated place,1
Dunavinally,populated place,1
Dunbyrne,populated place,1
Dunglow,basin,1
Dungourney,populated place,1
Duniry,stream,1
Dunkellin,stream,2
Dunmanus,populated place,1
Dunmanway,populated place,1
Dunnycove,concave shoreline,1
Dunragh Middle,basin,1
Duntally,stream,1
Durlas,populated place,1
Durnesh,populated place,1
Duvowen,stream,1
Dúiche,island,1
Dúnaibh,populated place,1
Dúrois,island,1
Ea,basin,2
Eagher,basin,1
Eala,island,1
Eany,stream,1
Earawalla,convex shoreline,1
Eas Daoi,populated place,1
Eask,basin,1
Eask,stream,1
Easky,populated place,1
Eekenohoolikeaghaun,basin,1
Effernagh,stream,1
Effernan,basin,1
Elmroor,stream,1
Emlybeg,populated place,1
Emy,basin,1
Endrim,elevation,1
Enoer,basin,1
Erne,stream,1
Erriff,stream,1
Erris,convex shoreline,1
Errisbeg,elevation,1
Errit,populated place,1
Erroonagh,concave shoreline,1
Esker,elevation,1
Esknaloughoge,elevation,1
Esknamaggy,elevation,1
Esky,concave shoreline,1
Eyon,elevation,1
Faharlagh,basin,1
Fahy,elevation,1
Fahy,populated place,1
Fair,convex shoreline,1
Falach,populated place,1
Falmore,populated place,2
Fanad,convex shoreline,1
Farahy,stream,1
Farbreague,elevation,1
Farneybridge,stream,1
Fartrin,populated place,1
Faughan,elevation,1
Feabrahy,elevation,1
Feale,stream,1
Fearta,populated place,1
Feenish,island,1
Feltrim,populated place,1
Feohanagh,populated place,2
Fheothanach,populated place,1
Fhíne,populated place,1
Figh,basin,1
Fin,basin,2
Finavarra,convex shoreline,1
Fincairn,elevation,1
Fineen,basin,1
Fingall,basin,1
Finmore,elevation,1
Finn,basin,2
Finn,stream,3
Finnaghan,basin,1
Finnea,populated place,1
Finned,stream,2
Finnihy,stream,2
Finnow,stream,2
Finny,stream,1
Fintra,concave shoreline,1
Fintragh,concave shoreline,1
Finuge,populated place,1
Fionnachaidh,populated place,1
Flesk,stream,2
Flughanagh,populated place,1
Flughra,elevation,1
Flurry,stream,1
Foherish,stream,3
Foilakill,populated place,1
Foilaloughaun,elevation,1
Foilastookeen,elevation,1
Forbes,basin,1
Forillan,island,2
Forth,elevation,1
Fossea,basin,1
Foyle,stream,1
Foyoges,populated place,1
Freaghanagh,elevation,1
Freaghillaun,island,1
Freekan,basin,1
Frehill,island,1
Fuerty,populated place,1
Fuhiry,populated place,1
Furness,populated place,1
Furreera,convex shoreline,1
Fálach,populated place,1
Fíoch,basin,1
Gabys,populated place,1
Gaddagh,stream,1
Gaffaretcor,elevation,1
Gales,elevation,1
Gamh,elevated area,1
Gannivegil,basin,1
Garrabane,elevation,1
Garrafranes,populated place,1
Garrane,stream,1
Garraneribbeen,elevation,1
Garranlahan,populated place,1
Garraunbaun,basin,1
Garraunbaun,elevation,1
Garrow,populated place,1
Garryhagore,populated place,1
Garrynabolie,populated place,1
Garvagh,basin,1
Garvagh,populated place,3
Garvogue,stream,1
Gascanane,strait,1
Gates,populated place,1
Gattabaun,populated place,1
Gcapall,island,2
Geataí,populated place,1
Ghaill,island,1
Ghleann,elevation,1
Gill,basin,2
Glackbaun,populated place,1
Glah,elevation,1
Glanageenty,stream,1
Glananhuca,stream,1
Glandore,concave shoreline,1
Glangristeen,populated place,1
Glanlagh,basin,1
Glanmore,basin,1
Glanmore,stream,1
Glannatreaghaun,basin,1
Glanrastel,stream,1
Glas,basin,2
Glasha,stream,1
Glashacloonaraveela,stream,1
Glashoreag,stream,1
Glasnagollum,stream,1
Glassgorman,underwater elevation,1
Glassillangaraltagh,convex shoreline,1
