name,frequency,place_type,place_category
Ninaze-Pank,1,cliff,elevation
Ninnast,1,cliff,elevation
Ninost,1,cliff,elevation
Nitso,1,populated place,populated place
Niymiste,1,populated place,populated place
Noarotsi Paslepa,1,peninsula,convex shoreline
Nodas,1,lake,basin
Nömme,3,populated place,populated place
Nõmme Jõgi,1,river,stream
Nõmmemaa,1,populated place,populated place
Nõmmeri,1,populated place,populated place
Noodase,1,populated place,populated place
Noodasjärv,1,lake,basin
Noogimaa,1,island,island
Nooni Poolsaar,1,peninsula,convex shoreline
Nootamaa,1,island,island
Norbbyu,1,populated place,populated place
Nõrga Nina,1,point,convex shoreline
Norma,1,populated place,populated place
Nõtke,1,populated place,populated place
Nõuni Järv,1,lake,basin
Nõva,3,populated place,populated place
Nuckö,1,peninsula,convex shoreline
Nukke,1,peninsula,convex shoreline
Nukke,1,peninsula,convex shoreline
Nurkse,1,populated place,populated place
Nurme-Raba,1,swamp,marsh
Nurme-Yarv,1,lake,basin
Nurmeniidi Nina,1,point,convex shoreline
Nurtu,1,populated place,populated place
Nurtu Jõgi,1,river,stream
Nymmkyla,1,populated place,populated place
Nymmkyula,4,populated place,populated place
Oandu,1,river,stream
Oandu-Yygi,1,river,stream
Oara-Yygi,1,river,stream
Oberpahlen,1,river,stream
Obriku,1,populated place,populated place
Odakivi,1,point,convex shoreline
Ódakivi,1,point,convex shoreline
Odakivi Nina,1,point,convex shoreline
Õeküla,1,populated place,populated place
Õeste,1,populated place,populated place
Ogandi,1,populated place,populated place
Õhnu Jõgi,1,river,stream
Ohtu Soo,1,swamp,marsh
Õhu,1,populated place,populated place
Oidrema Soo,1,swamp,marsh
Õisu Järv,1,lake,basin
Ojaküla,1,river,stream
Ojaveski,1,populated place,populated place
Okhepalu,1,lake,basin
Okhne-iygi,1,river,stream
Oleviste,1,populated place,populated place
Omedu,1,river,stream
Omedu Jõgi,1,river,stream
Onga,1,river,stream
Onga Jõgi,1,river,stream
Ongassaare Jõgi,1,river,stream
Õngu Oja,1,river,stream
Õnniste,1,populated place,populated place
Ontika,1,populated place,populated place
Oonurme,2,populated place,populated place
Ööriku,1,populated place,populated place
Oosla Maa,1,island,island
Oostriku,1,river,stream
Oostriku Jõgi,1,river,stream
Öötla,1,populated place,populated place
Orajõe,2,populated place,populated place
Orava,7,populated place,populated place
Orava Järv,1,lake,basin
Orayegi,1,river,stream
Orayygi,1,river,stream
Ördi Raba,1,bog,marsh
Orike,1,island,island
Oriku,1,populated place,populated place
Orinymme,1,populated place,populated place
Orjaku,1,populated place,populated place
Orkse,1,populated place,populated place
Ormsö,1,island,island
Orrissar,1,populated place,populated place
Õrsava,1,populated place,populated place
Ortumäe,1,populated place,populated place
Osmu-Sar,1,island,island
Osmusaar,1,island,island
Osmussaar,1,island,island
Osmussar,1,island,island
Otepää Kõrgustik,1,hills,elevated area
Otepya,1,populated place,populated place
Oti Oja,1,river,stream
Otiaru,1,populated place,populated place
Õunaku,1,populated place,populated place
Õunaku Laht,1,bay,concave shoreline
Oxholm,1,island,island
Oyama Iygi,1,river,stream
Oyu,1,populated place,populated place
Paaderma,1,populated place,populated place
Paadrema Soo,1,marsh,marsh
Paadremaa,1,populated place,populated place
Paala Jõgi,1,river,stream
Päärdu,1,populated place,populated place
Päärdu Jõgi,1,river,stream
Pääsküla,1,populated place,populated place
Päästala,1,populated place,populated place
Paasvere,1,populated place,populated place
Paasvere-Arud,1,populated place,populated place
Pada Jõgi,1,river,stream
Padenurme,1,populated place,populated place
Padise Jõgi,1,river,stream
Padla-Lakht,1,lake,basin
Padrema,1,river,stream
Paduvere Oja,1,river,stream
Pae-Layd,1,island,island
Paekaldavartal,1,populated place,populated place
Paelaid,1,island,island
Paenase,1,populated place,populated place
Paganamaa,1,populated place,populated place
Pahila Soo,1,marsh,marsh
Pähksaar,1,island,island
Pähküla,1,populated place,populated place
Pahle,1,river,stream
Pähni Jõgi,1,river,stream
Päide Jõgi,1,river,stream
Päigiste,1,populated place,populated place
Pajo,1,populated place,populated place
Pajusi,1,populated place,populated place
Pakase Järv,1,lake,basin
Paker,1,cape,convex shoreline
Pakhapilli,1,populated place,populated place
Pakhila-So,1,marsh,marsh
Pakhuvere,1,populated place,populated place
Pakla,1,populated place,populated place
Pakri,1,cape,convex shoreline
Pakri Laht,1,bay,concave shoreline
Pakri Neem,1,cape,convex shoreline
Pakri Nina,1,cape,convex shoreline
Pakri-Nina,1,cape,convex shoreline
Pakulaid,1,island,island
Pal’diski-Lakht,1,bay,concave shoreline
Pal’yassaar,1,peninsula,convex shoreline
Pal’yassaare,1,bay,concave shoreline
Pala,1,river,stream
Palanumäe,1,populated place,populated place
Paldiski,1,bay,concave shoreline
Paldiski Poolsaar,1,peninsula,convex shoreline
Paljandu Saar,1,island,island
Paljassaar,1,peninsula,convex shoreline
Paljassaare Laht,1,bay,concave shoreline
Paljassaare Poolsaar,1,peninsula,convex shoreline
Palli Nina,1,point,convex shoreline
Palmerr,1,point,convex shoreline
Palmse,1,populated place,populated place
Pältri,1,populated place,populated place
Palukülä,2,populated place,populated place
Palupera,1,populated place,populated place
Palupõhja,1,populated place,populated place
Pamerr,1,point,convex shoreline
Pamerrort,1,point,convex shoreline
Pamma,1,populated place,populated place
Pammana Nina,1,point,convex shoreline
Pammane Nina,1,point,convex shoreline
Pammanina,1,point,convex shoreline
Pand’yu,1,island,island
Pandiya,1,island,island
Pandju,1,island,island
Panga Nukk,1,point,convex shoreline
Panga Pank,1,point,convex shoreline
Panga-Nukk,1,point,convex shoreline
Panganukk,1,point,convex shoreline
Pangodi Järv,1,lake,basin
Pank,1,point,convex shoreline
Paope Laht,1,bay,concave shoreline
Paope Oja,1,river,stream
Papi-Layd,1,island,island
Papilaid,1,island,island
Papina Nina,1,point,convex shoreline
Papina Ots,1,point,convex shoreline
Papiniidu Laht,1,bay,concave shoreline
Papisaar,1,peninsula,convex shoreline
Papisaare,1,peninsula,convex shoreline
Papon Vik,1,bay,concave shoreline
Parandu,1,populated place,populated place
Parasmetsa,1,populated place,populated place
Pärdi Nina,1,point,convex shoreline
Parika,1,lake,basin
Parika Järv,1,lake,basin
Parika Oja,1,river,stream
Pärispea Poolsaar,1,peninsula,convex shoreline
Parissel’ya,1,populated place,populated place
Parker,1,cape,convex shoreline
Pärnu,1,river,stream
Parnu Bight,1,bay,concave shoreline
Pärnu Laht,1,bay,concave shoreline
Parrika-Raba,1,bog,marsh
Pärtli,1,populated place,populated place
Partsaare,1,populated place,populated place
Partsare,1,populated place,populated place
Parve,1,populated place,populated place
Pasi,1,island,island
Pasilaid,1,island,island
Paslepa Laht,1,bay,concave shoreline
Päsulajõgi,1,river,stream
Pavasterort,1,point,convex shoreline
Paykyula,1,populated place,populated place
Ped’ya,1,river,stream
Pedas-Sar,1,island,island
Pedasaar,1,island,island
Pedasaare,1,point,convex shoreline
Pedase Nina,1,point,convex shoreline
Pedassaar,1,island,island
Pedassaare Nina,1,point,convex shoreline
Peddasar,1,island,island
Pedde,1,river,stream
Pedele,1,river,stream
Pedja Jõgi,1,river,stream
Pedla-So,1,marsh,marsh
Peedla Soo,1,marsh,marsh
Peeri,1,populated place,populated place
Peetla Soo,1,marsh,marsh
Peetri Jõgi,1,river,stream
Peetrimõisa,3,populated place,populated place
Peide,1,populated place,populated place
Pelda Oja,1,river,stream
Pelguranna,1,populated place,populated place
Perajärve,3,populated place,populated place
Peraküla Jõgi,1,river,stream
Perisar,1,island,island
Petasaar,1,peninsula,convex shoreline
Petasaar Poolsaar,1,peninsula,convex shoreline
Petasaare Poolsaar,1,peninsula,convex shoreline
Petasar,1,point,convex shoreline
Peto Sari,1,island,island
Petruse,1,populated place,populated place
Pidula Laht,1,bay,concave shoreline
Piduli Oja,1,river,stream
Pigel’gas,1,island,island
Pignorum,1,hills,elevated area
Pignorum,1,hills,elevated area
Pihali,1,populated place,populated place
Pihelgalaid,1,island,island
Pihinurme,1,hills,elevated area
Pihinurme Mäed,1,hills,elevated area
Pihkwa Järw,1,lake,basin
Pihla,2,populated place,populated place
Pihla Nina,1,point,convex shoreline
Pihla Oja,1,river,stream
Pihla Raba,1,bog,marsh
Pihlalaid,1,island,island
Pihtla,1,populated place,populated place
Pihuste,1,populated place,populated place
Piigaste,1,populated place,populated place
Piilsi,1,river,stream
Piiometsa,1,river,stream
Piirisaar,1,island,island
Piirissaar,1,island,island
Piiukaare Laid,1,island,island
Pika Neem,2,point,convex shoreline
Pika Nina,1,point,convex shoreline
Pikane Järv,1,lake,basin
Pikanina,1,point,convex shoreline
Pikavere-Surso,1,populated place,populated place
Pikhali,1,populated place,populated place
Pikhel’glayd,1,island,island
Pikhke,1,populated place,populated place
Pikk Nina,1,point,convex shoreline
Pikkjärv,4,lake,basin
Pikkrahu,1,point,convex shoreline
Pikla Nina,1,point,convex shoreline
Pikste,1,populated place,populated place
Pilliots,1,point,convex shoreline
Pilpaküla,8,populated place,populated place
Pinukse Nukk,1,point,convex shoreline
Piokaarelaid,1,island,island
Piouchadekarre,1,island,island
Pirissar,1,island,island
Pirissno,1,island,island
Pitkana Ots,1,point,convex shoreline
Pitkanina,1,point,convex shoreline
Pitkasääre Maa,1,island,island
Pitsalu,1,populated place,populated place
Piuza,1,river,stream
Piuzha,1,river,stream
Piyla,1,populated place,populated place
Piylsi,1,populated place,populated place
Pizhma,1,river,stream
Plaksi,1,populated place,populated place
Pleesi Saar,1,island,island
Plika,1,populated place,populated place
Plusa,1,river,stream
Põdruse,1,populated place,populated place
Põhja Malusi Saar,1,island,island
Pohja Uhti,1,island,island
Põhja-Malusi,1,island,island
Põhja-Uhtja,1,island,island
Põhja-Uhtju,1,island,island
Pöiatu,1,populated place,populated place
Põima,1,populated place,populated place
Põldma,1,populated place,populated place
Põlendiku,1,populated place,populated place
Põltsamaa,1,river,stream
Põltsamaa Jõgi,1,river,stream
Pommeri,1,populated place,populated place
Pöögle Jõgi,1,river,stream
Pöögle Oja,1,river,stream
Põõna,1,populated place,populated place
Pöörilaid,1,island,island
Pööriotsa Laid,1,island,island
Põõsapää,1,point,convex shoreline
Põõsapää Neem,1,point,convex shoreline
Põõsaspea,1,point,convex shoreline
Põõsaspea Neem,1,point,convex shoreline
Pori,1,river,stream
Porijõgi,1,river,stream
Porka,1,island,island
Porkuni Järv,1,lake,basin
Pornuse,1,populated place,populated place
Poruni,1,river,stream
Poruni Jõgi,1,river,stream
Possa,1,populated place,populated place
Potsu,1,populated place,populated place
Praakmani,1,populated place,populated place
Prandi Jõgi,1,river,stream
Prandsumõtsa,1,populated place,populated place
Prangli,1,island,island
Prangli Saar,1,island,island
Prangli-Sar,1,island,island
Prantsumetsa,1,populated place,populated place
Prassiots,1,point,convex shoreline
Prauglio Sala,1,island,island
Preedi,1,populated place,populated place
Pretsviik,1,lake,basin
Pucnorum,1,hills,elevated area
Pudisoo Jõgi,1,river,stream
Pugestu,1,populated place,populated place
Pühadekare,1,island,island
Pühajõgi,3,river,stream
Puhatu Soostik,1,swamp,marsh
Puhatusoo,1,swamp,marsh
Puhja,1,populated place,populated place
Puhtalaid,1,island,island
Puhtulaid,1,island,island
Puiatu,6,populated place,populated place
Puise,1,populated place,populated place
Puise Nina,1,point,convex shoreline
Pukh’ya,1,populated place,populated place
Pukhkhatu-Yarv,1,lake,basin
Pukkoneme,1,cape,convex shoreline
Pulgalaid,1,island,island
Pullevere,1,populated place,populated place
Pulli Pank,1,cliff,elevation
Pullihino,1,populated place,populated place
Pullijärve,1,lake,basin
Punamäe Järv,1,lake,basin
Punaoja,1,river,stream
Punger’ya-Yygi,1,river,stream
Pungerja Jõgi,1,river,stream
Puraküla,1,populated place,populated place
Purekkari Neem,1,cape,convex shoreline
Purikarineyem,1,cape,convex shoreline
Purila-Estyye,1,populated place,populated place
Purtse,1,river,stream
Purtse-Uueküla,1,populated place,populated place
Püssina Pank,1,point,convex shoreline
Püssinina,1,point,convex shoreline
Pustuski,1,populated place,populated place
Putu,1,populated place,populated place
Pyadaka,1,populated place,populated place
Pyarnu,1,river,stream
Pyarnu-Yegi,1,river,stream
Pyasula-Yygi,1,river,stream
Pyaydre-Yarv,1,lake,basin
Pykhya Ukhti,1,island,island
Pyl’tsama-Yyegi,1,river,stream
Pyriki,1,populated place,populated place
Pysaspea,1,point,convex shoreline
Pyukha-Yarv,1,lake,basin
Pyukhadekare,1,island,island
Pyysapee,1,point,convex shoreline
Pyytsi,1,populated place,populated place
Pyzzapyaya,1,populated place,populated place
Raadama,1,populated place,populated place
Raamatu Jõgi,1,river,stream
Rääsa,2,populated place,populated place
Räästma,1,lake,basin
Rabasaare,2,populated place,populated place
Rabivere-Suurküla,1,populated place,populated place
Rae Raba,1,bog,marsh
Räegma,1,populated place,populated place
Ragusta,1,populated place,populated place
Rahingi,1,populated place,populated place
Rahkema,2,populated place,populated place
Rahkjärv,1,lake,basin
Rähni,1,populated place,populated place
Rahniku,1,populated place,populated place
Rahu,1,populated place,populated place
Raja-Metsaküla,1,populated place,populated place
Raka Oja,1,river,stream
Rakitse,1,populated place,populated place
Ramata,1,river,stream
Rammö,1,island,island
Rammosaar,1,island,island
Rammu,1,island,island
Rammusaar,1,island,island
Rammusaar,1,island,island
Rammusaarelaht,1,bay,concave shoreline
Ramo,1,bay,concave shoreline
Ramo,1,island,island
Ramosarskaya,1,bay,concave shoreline
Rampsilaid,1,island,island
Ramsi Neem,1,point,convex shoreline
Ramsi Poolsaar,1,peninsula,convex shoreline
Räni,1,populated place,populated place
Rannametsa,1,river,stream
Rannamõisa Jõgi,1,river,stream
Rannamyyza,1,populated place,populated place
Rannapungerja Jõgi,1,river,stream
Räsna Oja,1,river,stream
Rassiku,1,populated place,populated place
Rastla,1,populated place,populated place
Ratva,1,river,stream
Ratva Oja,1,river,stream
Ratva Soo,1,swamp,marsh
Ratva-So,1,swamp,marsh
Raudna,1,river,stream
Raudna Jõgi,1,river,stream
Raugu,1,populated place,populated place
Ravila,1,populated place,populated place
Rebasmäe Oja,1,river,stream
Regisaare,1,populated place,populated place
Regissaare,1,populated place,populated place
Reheselja,1,populated place,populated place
Reio,1,river,stream
Reiu,1,river,stream
Reiu Jõgi,1,river,stream
Remniku,1,river,stream
Reo,1,populated place,populated place
Reola Soo,1,swamp,marsh
Reolasoo,1,populated place,populated place
Reopalu Jõgi,1,river,stream
Retla,1,river,stream
Reyu-Yygi,1,river,stream
Ridalepa,1,populated place,populated place
Ridalepa Oja,1,river,stream
Riguldi Jõgi,1,river,stream
Rihula Oja,1,river,stream
Riidaku,1,populated place,populated place
Riisaküla,1,populated place,populated place
Riisipere,1,river,stream
Riitsilla,1,populated place,populated place
Riksu Järv,1,lake,basin
Rimmi,1,populated place,populated place
Rimmu Jõgi,1,river,stream
Rista Nina,1,point,convex shoreline
Risti Nina,1,point,convex shoreline
Ristinina,1,point,convex shoreline
Ristna,1,point,convex shoreline
Ristna Nina,1,point,convex shoreline
Ristninna,1,point,convex shoreline
Riuküla,1,populated place,populated place
Riysa-Raba,1,bog,marsh
Rīzupe,1,river,stream
Roela Turbaraba,1,marsh,marsh
Roela-Kannastiku,1,populated place,populated place
Rogenese Soo,1,swamp,marsh
Rogu Sari,1,island,island
Rohu,1,island,island
Rohuküla,2,populated place,populated place
Rohuneem,1,point,convex shoreline
Rohuneeme,1,populated place,populated place
Rohuneeme Poolsaar,1,peninsula,convex shoreline
Rohusaar,1,island,island
Rohusi,1,island,island
Rohusi Saar,1,island,island
Roja Jõgi,1,river,stream
Rõka,1,populated place,populated place
Rõkalu,1,populated place,populated place
Rokh-Sar,1,island,island
Rokhkuze,1,populated place,populated place
Rokho-Sar,1,island,island
Rokhu-Neyem,1,point,convex shoreline
Rokhuneme,1,point,convex shoreline
Rokhunime,1,point,convex shoreline
Rokhusaar,1,island,island
Rokyula,1,populated place,populated place
Rõmeda,2,populated place,populated place
Rõngu,1,river,stream
Rõngu Jõgi,1,river,stream
Roņu Sala,1,island,island
Roobuka,1,populated place,populated place
Roopa Pank,1,cliff,elevation
Rõõsa Järv,1,lake,basin
Roosilla,1,populated place,populated place
Roostoja,1,river,stream
Rootsikilayd,1,island,island
Rootsiklaid,1,island,island
Rootsiksaar,1,island,island
Rootsiku Laid,1,island,island
Rootsivere,1,populated place,populated place
Roovälja,1,populated place,populated place
Rosma,1,populated place,populated place
Rostoja,1,river,stream
Rostoya,1,river,stream
Rõude Jõgi,1,river,stream
Rõuge Järved,1,lakes,basin
Rübjagi Nina,1,point,convex shoreline
Ruhja Järv,1,lake,basin
Ruhnö,1,island,island
Ruhnu,1,island,island
Ruhnu Saar,1,island,island
Ruila,1,populated place,populated place
Ruilaid,1,island,island
Ruiljärv,1,lake,basin
Ruke-Raga,1,island,island
Rukh’ya-Yarv,1,lake,basin
Rukhnu,1,island,island
Rukhnu-Saar,1,island,island
Rukhve,1,populated place,populated place
Rukke-Rakhu,1,island,island
Rukkirahu,1,island,island
Rukkirakhu,1,island,island
Rulli,3,populated place,populated place
Rulli Jõgi,1,river,stream
Rulup,1,point,convex shoreline
Rummu Järv,1,lake,basin
Rummu-Sar,1,island,island
Rumnu Nina,1,point,convex shoreline
Rumpo Nina,1,point,convex shoreline
Rumpones,1,point,convex shoreline
Rumponina,1,point,convex shoreline
Runö,1,island,island
Runos Sala,1,island,island
Ruserahu,1,island,island
Russalu,1,populated place,populated place
Rutu Mägi,1,hill,elevation
Ruu,1,populated place,populated place
Ruusa,1,populated place,populated place
Ruza,1,populated place,populated place
Ryama-Raba,1,bog,marsh
Ryasna,2,populated place,populated place
Ryassa,1,populated place,populated place
Ryngu,1,populated place,populated place
Saare,1,island,island
Saare Järv,1,lake,basin
Saare Jõgi,1,river,stream
Saare Neem,1,point,convex shoreline
Sääre Nina,1,point,convex shoreline
Saare-ninna,1,point,convex shoreline
Saareantsu,1,populated place,populated place
Saarekula,1,populated place,populated place
Sääreküla,1,populated place,populated place
Saaremaa,1,island,island
Saarenmaa,1,island,island
Saareotsa,1,populated place,populated place
Sääretukk,1,point,convex shoreline
Saaretukk Nina,1,point,convex shoreline
Saarevälja Oja,1,river,stream
Saari,2,populated place,populated place
Saarjõgi,1,river,stream
Saarna Nina,1,point,convex shoreline
Saarnak,1,island,island
Saarnaki Laid,1,island,island
Saarnaki-Layd,1,island,island
Saartneem,1,cape,convex shoreline
Sääsekõrva,1,populated place,populated place
Saastna Järv,1,lake,basin
Saatse,1,populated place,populated place
Sadamneem,1,cape,convex shoreline
Sadora,1,populated place,populated place
Sae,2,populated place,populated place
Sagadi,2,populated place,populated place
Sagadi-Altküla,1,populated place,populated place
Saia,1,populated place,populated place
Saika,2,populated place,populated place
Sakhargu,1,populated place,populated place
Saki,1,populated place,populated place
Saksniidu,1,populated place,populated place
Saksniidu Jõgi,1,river,stream
Sal’mist,1,populated place,populated place
Sala Saar,1,island,island
Salama,1,island,island
Salava,1,island,island
Sälliku,1,populated place,populated place
Sammaste,1,populated place,populated place
Sāmsala,1,island,island
Sāmu Sala,1,island,island
Sange,1,island,island
Sangla,1,swamp,marsh
Santoja,1,river,stream
Sar-Yygi,1,river,stream
Sarapiku Järv,1,lake,basin
Sarema,1,island,island
Sarja,1,populated place,populated place
Sarve Poolsaar,1,peninsula,convex shoreline
Sau Soo,2,bog,marsh
Sauaru,1,populated place,populated place
Saue-Putla,1,populated place,populated place
Saula,1,populated place,populated place
Savihoovi,1,populated place,populated place
Savikunnu,1,populated place,populated place
Savilepa,1,populated place,populated place
Savilöövi,1,populated place,populated place
Savvõmäe,1,populated place,populated place
Seanina,1,point,convex shoreline
Seapilli Järv,1,lake,basin
Seasaar,1,island,island
Sécretuk,1,point,convex shoreline
Seerenina,1,point,convex shoreline
Seinakari,1,island,island
Sele,1,strait,strait
Selggrund,1,shoal,underwater elevation
Selglaid,1,island,island
Seli-Yarv,1,lake,basin
Selja Jõgi,1,river,stream
Seljametsa,1,populated place,populated place
Seljanai,1,populated place,populated place
Semeri,1,peninsula,convex shoreline
Semmeri,1,island,island
Sendrisoo,1,marsh,marsh
Sepa Järv,1,lake,basin
Sepama-Lakht,1,bay,concave shoreline
Sepamaa Laht,1,bay,concave shoreline
Seretikh,1,point,convex shoreline
Serga,1,populated place,populated place
Serots,1,point,convex shoreline
Serots,1,point,convex shoreline
Seti,1,river,stream
Seyerenina,1,point,convex shoreline
Seynakari,1,island,island
Sigaste,1,river,stream
Sigaste Jõgi,1,river,stream
Sigaste Oja,1,river,stream
Siigunina,1,point,convex shoreline
Sikaküla,1,populated place,populated place
Sill-laid,1,island,island
Sillaid,1,island,island
Sillalaid,1,island,island
Sillavalla Jõgi,1,river,stream
Simunamäe,1,populated place,populated place
Simusare,1,populated place,populated place
Sinialliku Järv,1,lake,basin
Siniküla,1,populated place,populated place
Sinimaed,1,hill,elevation
Sipelgarahu,1,rocks,elevation
Siretz-Moor,1,swamp,marsh
Sirtsi-So,1,swamp,marsh
Sirtsu-Soo,1,swamp,marsh
Sitasilla,1,populated place,populated place
Sloka-Yygi,1,river,stream
Smuuli,1,populated place,populated place
Snjägi Madal,1,shoal,underwater elevation
Soaluze,1,populated place,populated place
Soegi Nina,1,point,convex shoreline
Soela Väin,1,strait,strait
Soela-Sund,1,strait,strait
Soelas Šaurums,1,strait,strait
Soelaveyn,1,strait,strait
Soeva,1,populated place,populated place
Sokhlu,1,populated place,populated place
Sokv Poolsaar,1,peninsula,convex shoreline
Sõmeri,1,island,island
Sõmeri Poolsaar,1,peninsula,convex shoreline
Sõmeri Saar,1,island,island
Sõmeru Jõgi,1,river,stream
Sõmmer,1,peninsula,convex shoreline
Sommri,1,peninsula,convex shoreline
Sompea,1,populated place,populated place
Somu Sala,1,island,island
Sõnni,1,populated place,populated place
Soo,3,populated place,populated place
Sooaluste,1,populated place,populated place
Soodevahe,2,populated place,populated place
Sookalda,1,populated place,populated place
Sookatse,1,populated place,populated place
Soontaga,1,populated place,populated place
Soosaare Raba,1,swamp,marsh
Soosaare Soo,1,swamp,marsh
Soosilla,2,populated place,populated place
Sootse,1,populated place,populated place
Sor’ahkna,1,populated place,populated place
Sõreda,1,river,stream
Sõreste,1,populated place,populated place
Sorgu,1,island,island
Sorgu Saar,1,island,island
Sõrve,1,peninsula,convex shoreline
Sõrve Poolsaar,1,peninsula,convex shoreline
Sõrve Säär,1,peninsula,convex shoreline
Sõrvemaa,1,peninsula,convex shoreline
Sotke-Yygi,1,river,stream
Sourop,1,peninsula,convex shoreline
Spithami,1,point,convex shoreline
Spithami Nina,1,point,convex shoreline
Spithamineem,1,point,convex shoreline
Spithamn,1,point,convex shoreline
Spitkhami,1,point,convex shoreline
Stan-Kariste Järv,1,lake,basin
Stensher,1,island,island
Stenskär,1,island,island
Stenskäy,1,island,island
Stenskyar,1,island,island
Struuga,1,populated place,populated place
Stur-Pakri,1,island,island
Sudiste,2,populated place,populated place
Suigu,2,populated place,populated place
Suislepa Jõgi,1,river,stream
Suislepi-Uue,1,populated place,populated place
Suistle,1,populated place,populated place
Suka-Polli,1,populated place,populated place
Sulemõisa,1,populated place,populated place
Sümusaare,1,populated place,populated place
Sundja,1,populated place,populated place
Supa,1,populated place,populated place
Supilinn,1,populated place,populated place
Sur Prangli-Sar,1,island,island
Sur Verksu,1,populated place,populated place
Sur-Lakht,1,bay,concave shoreline
Sur-Layd,2,island,island
Sur-Munamyagi,1,hill,elevation
Sur-Pakri,1,island,island
Sur-syar,1,point,convex shoreline
Sur-Vyayn,1,strait,strait
Sur-Yarv,1,lake,basin
Sure-Aru,1,populated place,populated place
Surkatel’-Lakht,1,bay,concave shoreline
Surlaid,1,island,island
Surop,1,peninsula,convex shoreline
Surso,1,marsh,marsh
Suru Suursoo,1,swamp,marsh
Surva,1,populated place,populated place
Sutlepa,1,populated place,populated place
Sutthoffi,1,populated place,populated place
Suur Kaanda Järv,1,lake,basin
Suur Katel,1,bay,concave shoreline
Suur Kõpu,1,populated place,populated place
Suur Lähtru,1,populated place,populated place
Suur Malos,1,island,island
Suur Munamägi,1,hill,elevation
Suur Pakri,1,island,island
Suur Pakri-Sar,1,island,island
Suur Pakrisaar,1,island,island
Suur Pehmejärv,1,lake,basin
Suur Prangli Saar,1,island,island
Suur Prangli-Sar,1,island,island
Suur,1,strait,strait
Suur Tülp,1,island,island
Suur-Emajõgi,1,river,stream
Suur-Kattel,1,bay,concave shoreline
Suur-Langerma,1,populated place,populated place
Suur-Pakri Saar,1,island,island
Suur-Prangli,1,island,island
Suur-Rootsi,1,populated place,populated place
Suur-Rõude,1,populated place,populated place
Suur-Tjuka,1,island,island
Suur-Tul’pe-Sar,1,island,island
Suur-Tyul’p,1,island,island
Suur-Veyn,1,strait,strait
Suurekivi,2,populated place,populated place
Suuremõisa Jõgi,1,river,stream
Suuresöödi,1,populated place,populated place
Suuretüki,1,populated place,populated place
Suurevälja,2,populated place,populated place
Suuriku Pank,1,cliff,elevation
Suurissoo,1,swamp,marsh
Suurlaid,1,island,island
Suurlayd,1,island,island
Suuropi,1,peninsula,convex shoreline
Suurrahu,1,rocks,elevation
Suursoo,2,swamp,marsh
Suurup,1,peninsula,convex shoreline
Suurupi,1,peninsula,convex shoreline
Suurupi Neem,1,peninsula,convex shoreline
Suurupi Ninamaa,1,peninsula,convex shoreline
Symeri-Sar,1,island,island
Taabri,1,populated place,populated place
Taagepera,2,populated place,populated place
Tääksi Oja,1,river,stream
Taarikõnnu Raba,1,bog,marsh
Tabasalu,1,populated place,populated place
Tabriya,1,populated place,populated place
Taga-Lakht,1,bay,concave shoreline
Taga-Soomra,1,populated place,populated place
Tagaiygi,1,river,stream
Tagamõisa,2,populated place,populated place
Tagamõisa Poolsaar,1,peninsula,convex shoreline
Tagamyysa Poluostrov,1,peninsula,convex shoreline
Tagantnurga,1,populated place,populated place
Taggalaklet,1,bay,concave shoreline
Taguküla Laid,1,island,island
Tahku Nina,1,point,convex shoreline
Tahkuna,1,point,convex shoreline
Tahkuna Nina,1,point,convex shoreline
Tahkuna Poolsaar,1,peninsula,convex shoreline
Tahkunina,1,point,convex shoreline
Tahkuranna,1,river,stream
Tahkuse,2,populated place,populated place
Tähtvere,3,populated place,populated place
Tähva Nina,1,point,convex shoreline
Taidra Raba,1,swamp,marsh
Takhkona,1,point,convex shoreline
Takhkuna,1,point,convex shoreline
Takhkuna-Nina,1,point,convex shoreline
Takhkunina,2,point,convex shoreline
Takhkuranna,1,populated place,populated place
Takhova,1,populated place,populated place
Tamela,1,populated place,populated place
Tamma-Yarv,1,lake,basin
Tammese,1,populated place,populated place
Tammetaguse,1,populated place,populated place
Tammik,1,populated place,populated place
Tammiku,12,populated place,populated place
Tammiski Nukk,1,point,convex shoreline
Tammneem,1,point,convex shoreline
Tammula Järv,1,lake,basin
Tammuna,1,populated place,populated place
Tamula Järv,1,lake,basin
Tänasilma,1,river,stream
Tänasilma Vana,1,populated place,populated place
Tänassilma,1,river,stream
Tänjala,1,populated place,populated place
Tännasilma,1,populated place,populated place
Tapa,2,populated place,populated place
Tapiku Soo,1,swamp,marsh
Tapu-Soe,1,populated place,populated place
Tarakvere,1,river,stream
Tarsamae,1,populated place,populated place
Tartusaare Tagajärv,1,lake,basin
Tarvasjõgi,1,river,stream
Tarvast,1,populated place,populated place
Tässi,1,populated place,populated place
Tatersel’ya,1,populated place,populated place
Tatra,1,river,stream
Tatra Jõgi,1,river,stream
Tauks,1,island,island
Tauksi,1,island,island
Tauksi Saar,1,island,island
Tausa Laht,1,bay,concave shoreline
Taydra-Rabba,1,swamp,marsh
Tedremägi,1,mountain,elevation
Tedva,1,river,stream
Teedla,1,populated place,populated place
Teenuse,1,river,stream
Teilma,2,populated place,populated place
Tekhvanina,1,point,convex shoreline
Tellaste,1,populated place,populated place
Tellisna Neem,1,cape,convex shoreline
