name,place_category,frequency
Balmeanach,concave shoreline,1
Balmerino,populated place,1
Balminnoch,populated place,1
Balmullo,populated place,1
Balnagowan,island,1
Balnakeil,populated place,1
Balnakiel,populated place,1
Ban,convex shoreline,1
Ban,elevation,2
Banff,populated place,1
Bannisdail,depression,1
Baosbheinn,elevation,1
Bar,convex shoreline,1
Bar,elevation,1
Barachie,populated place,1
Baraer,populated place,1
Barbaraville,populated place,1
Barcloy,populated place,2
Barevach,basin,1
Barevan,populated place,1
Bargatton,basin,1
Bargrennan,populated place,1
Barnhourie,underwater elevation,1
Barns,convex shoreline,1
Barony,convex shoreline,1
Barr,convex shoreline,1
Barr,populated place,1
Barraer,populated place,1
Barrisdale,populated place,1
Barry,populated place,1
Barry,underwater elevation,1
Barsalloch,convex shoreline,1
Bass,elevation,1
Baxter,elevation,1
Beannachan,basin,1
Beannacharain,basin,1
Beanoch,basin,1
Bearneas,stream,1
Bearnock,populated place,1
Beauly,stream,2
Beeswing,populated place,1
Beggar’s Cap,elevation,1
Beinne Baine,basin,1
Beinn’s Tomaine,elevation,1
Belhaven,populated place,1
Belhelvie,populated place,1
Bell,elevation,1
Bellows,underwater elevation,1
Belmaduthy,populated place,1
Bencleuch,elevation,1
Bengairn,elevation,1
Benholm,populated place,1
Bennachie,elevation,1
Bernera,populated place,1
Berriedale,populated place,1
Berwick,elevation,2
Berwick,populated place,1
Bettyhill,populated place,1
Bewcastle Fells,elevation,1
Bhacain,elevation,1
Bhach Ard,elevation,1
Bhalach,elevation,1
Bhalachain,stream,1
Bhanabhaidh,basin,1
Bhealaich,basin,3
Bhealaich,elevation,1
Bheithir,elevated area,2
Bhlair,basin,1
Bhlàraidh,stream,1
Bhran,stream,1
Bhraoin,basin,1
Bhreac,elevation,2
Bhreatal,concave shoreline,1
Bhren,elevation,1
Bhrideanach,convex shoreline,1
Bhrà,convex shoreline,2
Bhuidhe,elevation,1
Bhuird,elevation,1
Bhàn,elevation,1
Bianasdail,depression,2
Bidean Dam Bian,elevation,1
Bidean Nan Bean,elevation,1
Biel,populated place,1
Big Water Of Fleet,stream,1
Bighouse,elevation,1
Billow,convex shoreline,1
Birkhall,populated place,1
Birkhill,elevation,1
Bishop,stream,1
Blabheim,elevation,1
Blackburn,populated place,2
Blackdog,elevation,1
Blackford,populated place,1
Blackhope,stream,1
Blackshiels,populated place,1
Blackwood,populated place,1
Bladenoch,stream,1
Bladnoch,stream,2
Blaich,populated place,1
Blairhall,populated place,1
Blaven,elevation,1
Blindman,elevation,1
Bloch,elevation,1
Boarhills,populated place,1
Boddam,populated place,1
Boddin,convex shoreline,1
Bodesbeck,stream,2
Bogie,stream,1
Bogniebrae,populated place,1
Bogrie,elevation,1
Bohuntine,populated place,1
Bolton,populated place,1
Bonar,populated place,1
Bonnavoulin,populated place,1
Boreland,populated place,1
Boreraig,populated place,1
Borgie,stream,1
Borgue,populated place,2
Borreraig,populated place,1
Borve,populated place,1
Bottle,island,2
Boursa,island,1
Bourtie,populated place,1
Bow,stream,1
Bower,populated place,1
Bowertower,populated place,1
Boyndie,concave shoreline,1
Boyne,convex shoreline,1
Bracadale,concave shoreline,1
Brack,basin,1
Brackley,populated place,1
Bracora,populated place,1
Braekish,populated place,1
Braemar,populated place,1
Braemore,populated place,2
Bran,depression,1
Bran,stream,2
Brandy,basin,1
Brarin,convex shoreline,1
Brawl,populated place,1
Breac,elevation,1
Brechin,populated place,1
Brein,depression,1
Brewlands,populated place,1
Bridgend Of Lintrathen,populated place,1
Briga,convex shoreline,1
Brims,convex shoreline,1
Brin,stream,1
Brittle,concave shoreline,1
Brittle,depression,1
Broadford,concave shoreline,1
Broadford,populated place,1
Brochel,populated place,1
Broom,stream,1
Brora,basin,1
Brora,convex shoreline,1
Brora,depression,1
Brora,populated place,1
Brora,stream,1
Brough,populated place,1
Brown Caterthun,elevation,1
Broxburn,populated place,1
Broxmouth,populated place,1
Bruachaig,stream,1
Bruiach,basin,1
Bruiach,stream,1
Bruicheach,basin,1
Bràigh Horrisdale,basin,1
Bualintur,populated place,1
Buchaille Etive,elevated area,1
Buddon,convex shoreline,1
Buddon,stream,1
Buidhe,elevation,1
Buie,basin,1
Bulgac,island,1
Bulgach,island,1
Bulgie,island,1
Bullers Of,populated place,1
Bunavullin,populated place,1
Bundalloch,populated place,1
Burnhaven,populated place,1
Burntisland,populated place,1
Bynack,elevation,1
Bà,stream,1
Bàgh An Srathaidh,concave shoreline,1
Cadboll,convex shoreline,1
Caen,stream,1
Cailleach,convex shoreline,1
Caillich,convex shoreline,1
Caillich,elevation,2
Caim,stream,1
Caiplie,underwater elevation,1
Cairidh,strait,1
Cairnbawn,concave shoreline,1
Cairnbulg,convex shoreline,1
Cairness,populated place,1
Cairney,stream,1
Cairnharrow,elevation,1
Cairnkinna,elevation,1
Cairnryan,populated place,1
Cairnsmore,elevation,1
Cairnsmore Of Fleet,elevation,1
Calam,basin,1
Calda,stream,1
Calder,basin,1
Calder,populated place,2
Calder,stream,3
Caledonian Trough,depression,1
Callater,basin,1
Callievar,elevation,1
Callop,stream,2
Cally,depression,1
Cally,stream,1
Calva,island,2
Cam,stream,2
Camasunary,populated place,1
Camban,populated place,1
Cambus,populated place,1
Cameron,populated place,1
Camgarry,depression,1
Camgharaidh,depression,1
Camlochan,depression,1
Camrie,populated place,1
Camster,basin,1
Camster,populated place,1
Canisbay,populated place,3
Canna,island,1
Cannich,depression,1
Cannich,stream,2
Canty,concave shoreline,1
Caoidhe,basin,1
Caoldair,basin,1
Caolie,stream,1
Cape Wrath,convex shoreline,1
Caradal,populated place,1
Carbost,populated place,1
Carcraig,island,1
Cardenden,populated place,1
Cardorkin,stream,1
Careston,populated place,1
Carlton,populated place,1
Carmylie,populated place,1
Carmyllie,populated place,1
Carna,island,2
Carnach,depression,1
Carnach,populated place,2
Carnach,stream,1
Carnaquheen,populated place,1
Carndearg,populated place,1
Carnethy,elevation,2
Carnoch,stream,1
Carnoustie,populated place,1
Caroy,stream,1
Carr,elevation,1
Carrie,basin,1
Carrington,populated place,1
Carron,concave shoreline,1
Carron,depression,1
Carron,stream,4
Carronbridge,populated place,1
Carrutherstown,populated place,1
Carslaer,populated place,1
Carsphairn,populated place,1
Cart,stream,2
Carvie,stream,1
Cashel Dhu,populated place,1
Cashgag,concave shoreline,1
Caskieben,populated place,1
Cassley,stream,2
Castlesea,concave shoreline,1
Castlewigg,populated place,1
Cat,elevation,1
Catterline,populated place,1
Cattie,stream,1
Ceannaich,convex shoreline,1
Ceitlein,elevation,1
Ceres,populated place,1
Chadh Fi,concave shoreline,1
Chailach,depression,1
Chailleach,elevation,3
Chaisgein,elevation,1
Chaisteil,elevation,2
Chalda,stream,1
Challoch,populated place,2
Chaluim,basin,1
Chanonry,convex shoreline,1
Chaoil,island,1
Chaoil Réidhe,stream,1
Chapelknowe,populated place,1
Charr,stream,1
Chasgaidh,island,1
Chearbhaig,stream,1
Chest Dhu,elevation,1
Chlachair,elevation,1
Chlaidheimh,elevation,1
Chlianaig,elevation,1
Chlinaig,elevation,1
Choire,basin,1
Choire,elevation,1
Choire,stream,1
Choire Ghlais,elevation,1
Chorain,depression,1
Chorainn,depression,1
Chorrie,island,1
Chralaig,elevation,1
Chroisk,basin,1
Chrònaig,concave shoreline,1
Chuilinn,basin,1
Churchton,concave shoreline,1
Chàisgein,elevation,2
Cia Aig,depression,1
Ciaran,stream,1
Ciche,elevation,1
Cilmalieu,concave shoreline,1
Cilmalieu,populated place,1
Ciste,elevation,1
Ciste Duibhe,elevation,1
Clach,convex shoreline,1
Clach Leathad,elevation,1
Clachtoll,populated place,1
Clackmannan,populated place,1
Clair,basin,1
Claise,basin,1
Clar,basin,1
Clashmore,basin,1
Clashmore,populated place,1
Cleadale,populated place,1
Cleit Dhu,convex shoreline,1
Cleith Bric,elevation,1
Clenterty,convex shoreline,1
Clerkhill,stream,1
Clibreck,populated place,1
Cloiche,convex shoreline,1
Clomare,convex shoreline,1
Closeburn,populated place,1
Clovullin,populated place,1
Cluanie,basin,2
Cluas Deas,convex shoreline,1
Cluden,stream,2
Clunas,populated place,1
Clune,populated place,1
Clunie,basin,1
Clunie,depression,1
Clunie,populated place,1
Clyne,populated place,1
Clynekirkton,populated place,2
Clyth,convex shoreline,1
Clyth,populated place,1
Clàir,basin,1
Clàr,basin,1
Cnocglas,stream,1
Cnocglass,stream,1
Coaha,concave shoreline,1
Cobairdy,populated place,1
Cobbinshaw,populated place,3
Cockenzie,populated place,1
Cockenzie And Port Seton,populated place,1
Coe,depression,1
Coe,stream,1
Cog,stream,1
Coignashie,populated place,1
Coilacriech,populated place,1
Coileach,elevation,1
Coillemore,populated place,1
Coillore,populated place,1
Coiltie,stream,1
Coir Na Sidie,basin,1
Coire An,basin,1
Coire Bog,depression,1
Coire Làir,basin,1
Coire Na Sith,basin,1
Coirechan,elevation,1
Colbost,populated place,1
Colinsburgh,populated place,1
Collessie,populated place,1
Collie,elevation,1
Colonel,underwater elevation,1
Colquhonie,populated place,1
Colquhonny,populated place,1
Colvend,populated place,1
Combs,populated place,1
Comers,populated place,1
Common,elevation,1
Commons,elevation,1
Compass,elevation,1
Cona,depression,1
Cona,stream,2
Conamheall,elevation,1
Conan,stream,1
Conaveall,elevation,1
Conival,elevation,1
Coniveall,elevation,1
Connan,basin,1
Conon,depression,1
Conon,populated place,1
Conon,stream,4
Conor,depression,1
Contin,populated place,1
Cookney,populated place,1
Coomb,elevation,1
Coomb,island,1
Cor Arder,basin,1
Cor Vanen,basin,1
Corgrain,convex shoreline,1
Cornhill,populated place,1
Corpach,populated place,1
Corran,convex shoreline,1
Corran,populated place,2
Correen,elevated area,1
Corrieyairack,elevation,1
Corrimony,populated place,1
Corriyarrick,elevation,1
Corse,populated place,1
Corsindae,populated place,1
Corsock,populated place,2
Coruisk,basin,1
Cosaidh,depression,1
Coul,populated place,1
Coulags,populated place,1
Coulin,basin,1
Coulmore,populated place,1
Coultree,basin,1
Cour,stream,1
Courthill,populated place,1
Cowhythe,convex shoreline,2
Cowie,stream,1
Coye,basin,1
Cracail,basin,1
Cragail,basin,1
Craigdam,populated place,1
Craigdarroch,populated place,1
Craigdarroch,stream,1
Craigearn,populated place,1
Craigleith,island,1
Craiglethy,elevation,1
Craignarget,populated place,1
Craigo,populated place,1
Craigowl,elevation,1
Craigton,convex shoreline,1
Crail,populated place,1
Cralic,elevation,1
Cramie,stream,1
Cranstackie,elevation,1
Crask,depression,1
Craskie,populated place,1
Crathie,convex shoreline,1
Crathie,populated place,1
Crawick,populated place,1
Crawick,stream,1
Crawickmill,populated place,1
Creach,elevation,1
Cree,stream,1
Creebridge,populated place,1
Crees,convex shoreline,1
Creetown,populated place,1
Creich,populated place,1
Criam,elevation,1
Crichope,stream,1
Criffell,elevation,1
Cristie,stream,2
Cro Chlach,stream,1
Croachy,populated place,3
Crocketford,populated place,1
Croick,populated place,1
Croise,concave shoreline,1
Cromalt,elevated area,1
Cromdale,populated place,1
Cross,concave shoreline,1
Cross Water Of Luce,stream,1
Crossburn,populated place,1
Crossgatehall,populated place,1
Crossgates,populated place,1
Crosskirk,populated place,1
Crovie,populated place,1
Cruaidhleac,elevation,1
Cruden Sgeir,underwater elevation,1
Cruick,stream,1
Crum,basin,1
Crunachdan,basin,1
Cròm Allt,stream,1
Cuaich,basin,1
Cuaig,populated place,1
Cuil Cheanna,convex shoreline,1
Cuil Na Sith,basin,1
Cuileig,stream,1
Cuimhne,populated place,1
Culardoch,elevation,1
Culbleen,elevation,1
Culcaigrie,basin,1
Culchenna,convex shoreline,1
Culcraigie,basin,1
Culen,basin,1
Culkein,populated place,1
Cullenach,depression,1
Culmailie,populated place,1
Culmaily,populated place,1
Culrain,populated place,1
Culrea,stream,1
Culross,populated place,1
Culsalmond,populated place,1
Cuminestown,populated place,1
Cupar,populated place,1
Curr,stream,1
Cuthile,concave shoreline,1
Càm Carach,stream,1
Càrm Gorm,elevation,1
Cóigeach,convex shoreline,1
Cùl Fraoich,basin,1
Cùr,elevation,1
Daimh,basin,1
Dalbeattie,populated place,1
Dalbeg,populated place,1
Dalchreichart,populated place,1
Dalcross,populated place,1
Dalelia,populated place,1
Dalkeith,populated place,1
Dalmigavie,populated place,1
Dalnahaitnach,populated place,1
Dalroy,populated place,1
Dalveg,populated place,1
Dalvey,populated place,1
Dalwhat,stream,1
Dalwhinnie,populated place,1
Damff,depression,1
Damh,elevation,2
Damsel,underwater elevation,1
Davan,basin,1
Davington,stream,1
Daviot,populated place,1
Dearg Veg,elevation,1
Dens,populated place,1
Derg,elevation,3
Derg Veg,elevation,1
Dergbeg,elevation,1
Derraid,populated place,3
Derry,stream,1
Dessarry,depression,1
Dessarry,stream,2
Dessary,depression,1
Deveron,stream,1
Devil’s Beef Tub,depression,1
Devon,stream,2
Dhearg,elevation,1
Dhoire,depression,2
Dhomhnuill,elevation,1
Dhorain,elevation,1
Dhu,basin,2
Dhu,depression,1
Dhu,elevation,1
Diabaig,concave shoreline,1
Diabaig,populated place,3
Dingwall,populated place,1
Dinnet,populated place,1
Dinnet Muir,depression,1
Dionard,basin,1
Dionard,depression,1
Dionard,stream,2
Dirach,elevation,1
Direach,elevation,1
Dithreibh,basin,1
Diubaig,concave shoreline,1
Dochartie,depression,1
Docherty,depression,1
Doe,depression,1
Dog,elevation,2
Doilot,basin,1
Doire Nam Mart,basin,1
Dollar,populated place,1
Donibristle,populated place,1
Doolie,convex shoreline,1
Doonie,convex shoreline,1
Dorback,stream,1
Dores,populated place,1
Dornal,basin,1
Dornie,populated place,1
Dornoch,populated place,1
Dornoch,underwater elevation,1
Dornock,populated place,1
Dorrery,populated place,1
Douchary,depression,1
Douglas,populated place,1
Dounreay,populated place,1
Dourie,stream,1
Downie,convex shoreline,1
Dowrie,stream,1
Drem,populated place,1
Drian,depression,1
Driesh,elevation,1
Drolsay,stream,2
Droma,basin,1
Droma,stream,2
Dronaig,elevation,1
Dronnaig,elevation,1
Druidhill,stream,1
Druim,elevation,2
Druim Chòsaidh,elevated area,1
Drum,elevation,1
Drumblade,populated place,1
Drumfearn,populated place,1
Drumfergue,populated place,1
Drumgask,populated place,1
Drumlithie,populated place,1
Drumly,stream,1
Drummore,populated place,1
Drumnish,convex shoreline,1
Drumpark,populated place,1
Dry,stream,1
Dryfe,stream,1
Drynoch,populated place,1
Dubh Geoidh,basin,1
Dubh Lighe,stream,1
Dubh Sgeir,elevation,3
Duff,basin,1
Duffs,basin,1
Duisky,populated place,1
Dulnan,elevation,1
Dulnan,stream,2
Dun Caan Of Raasay,elevation,1
Dun Criech,elevation,1
Dun Seilcheig,basin,1
Dunbeath,populated place,1
Dunbeath,stream,1
Dunbuy,elevation,1
Dunby,elevation,1
Duncansbay,convex shoreline,1
Duncansby,convex shoreline,1
Duncow,populated place,1
Dundonnell,stream,2
Dundrennan,populated place,1
Dunecht,populated place,1
Dunfermline,populated place,1
Dungeon,basin,1
Dunie,stream,1
Dunino,populated place,1
Dunlugas,populated place,1
Dunman,elevation,1
Dunnet,convex shoreline,1
Dunnet,populated place,1
Dunnichen,populated place,1
Dunnottar,populated place,1
Dunragit,populated place,1
Dunrobin,convex shoreline,1
Dunscore,populated place,1
Dunvegan,concave shoreline,1
Dunvegan,populated place,1
Durinemast,basin,1
Durn,elevation,1
Durn,stream,1
Durness,populated place,1
Duror,depression,1
Durris,populated place,1
Duslic,elevation,2
Duthil,stream,1
Dye,depression,1
Dye,stream,1
Dyke,stream,2
Dysart,populated place,1
Dùghaill,concave shoreline,1
Dùn Caan,elevation,1
Dùnain,convex shoreline,1
Eabost,populated place,1
Ear,convex shoreline,2
Earlish,populated place,1
Earnsheugh,concave shoreline,1
Eas,elevation,1
Eassifern,populated place,1
Eay,elevation,1
Edderton,populated place,1
Eddrachilles,concave shoreline,1
Eden,stream,2
Edinbain,populated place,1
Edra,elevation,1
Edzell,populated place,1
Eibhinn,elevation,1
Eidart,stream,2
Eige,elevation,2
Eige,island,1
Eigg,island,2
Eil,populated place,1
Eilde,basin,2
Eilein,basin,1
Eilt,basin,3
Einich,depression,1
Eishart,concave shoreline,1
Elbow,underwater elevation,1
Elchaig,stream,2
Eldrig,populated place,1
Elgol,populated place,1
Eliock,populated place,1
Ellanach,basin,1
Elliot,stream,1
Elliott Horses,underwater elevation,1
Ellon,populated place,1
Embo,convex shoreline,1
Embo,populated place,1
Enoch,basin,1
Enrick,stream,1
Eoin,basin,2
Erbusag,populated place,1
Eriboll,concave shoreline,1
Eriboll,populated place,1
Ernan,stream,1
Erradale,populated place,2
Erriboll,populated place,1
Errick,depression,1
Errol,populated place,1
Erroll,populated place,1
Esk,basin,1
Esk,depression,1
Esk,stream,6
Eskdale,depression,1
Eskdalemuir,populated place,1
Eslin,stream,1
Etchachan,basin,1
Ethie,populated place,2
Ethie,stream,1
Etive,depression,2
Etive,elevated area,2
Etive,stream,2
Etteridge,populated place,1
Ettrick Pen,elevation,1
Euchan,basin,1
Euchan,stream,1
Eunach,depression,1
Evelix,populated place,1
Evelix,stream,1
Ewe,concave shoreline,1
Ewe,island,1
Ewe,stream,1
Ewes,stream,1
Ey,depression,1
Ey,stream,1
Eyebroughty,island,1
Eyebroughy,island,1
Eyre,concave shoreline,1
Fad,basin,1
Fala,populated place,1
Fannich,basin,1
Faocha,convex shoreline,1
Faoilinn,elevation,1
Faolinn,elevation,1
Faraid,convex shoreline,1
Farigaig,stream,2
Farr,convex shoreline,1
Farr,populated place,2
Farrar,stream,1
Fashven,elevation,1
Fasnakyle,populated place,1
Fassfern,populated place,1
Fearna,convex shoreline,1
Fearnmore,populated place,1
Fechlin,stream,1
Fenzie,depression,1
Ferness,populated place,1
Fernilea,populated place,1
Ferryden,populated place,1
Feshie,depression,1
Feshie,stream,2
Fetteresso,populated place,1
Feugh,stream,1
Fewin,basin,1
Fhada,elevation,1
Fhaochag,convex shoreline,1
Fhearna,basin,1
Fhiodhaig,depression,1
Fhreiceadain,elevation,1
Fhuarain,elevation,2
Fhuaran,elevation,1
Fiack,basin,1
Fiadhach,depression,1
Fiag,basin,1
Fiag,depression,1
Fiantaig,elevation,1
Fidra,island,1
Fife,convex shoreline,1
Findon,populated place,1
Fingland Lane,stream,1
Fintray,populated place,1
Fiodhaig,basin,1
Fionn,basin,1
Fionn,elevation,2
Fionn Lighe,stream,1
Fiskavaig,populated place,1
Fitheach,elevation,1
Fithie,basin,1
Fitty,stream,1
Fiunary,populated place,1
Fleet,basin,1
Fleet,concave shoreline,1
Fleet,depression,1
Fleet,stream,2
Float,concave shoreline,1
Flodigarry,island,1
Flodigarry,populated place,1
Foinaven,elevation,1
Fordel,populated place,1
Forest,populated place,1
Forley,elevation,1
Forse,convex shoreline,1
Forsinain,populated place,1
Forsinard,populated place,1
Forso,stream,1
Forss,stream,1
Fort George,populated place,1
Forter,populated place,1
Fortrose,populated place,1
Fortune,populated place,1
Forvie,stream,1
Foulis,convex shoreline,1
Foveran,populated place,1
Foyers,stream,2
Fraochlan,island,2
Freuchie,populated place,1
Freugh,populated place,1
Friockheim,populated place,1
Frithe,stream,1
Fros,elevation,1
Fuar,elevation,1
Fuenary House,populated place,1
Fullarton,stream,1
Fura,island,2
Furadh,island,2
Fyrish,elevation,1
Fyvie,populated place,1
Féith Talagain,stream,1
Gaa,island,2
Gaineamhach,basin,1
Gaineimh,basin,1
Gairich,elevation,1
Gairloch,populated place,2
Gairlochy,populated place,1
Gairn,depression,1
Gairn,stream,2
Gairoch,elevation,1
Gairowan,stream,1
Gallanach,populated place,1
Galloway,populated place,2
Gamhna,basin,1
Gamhnachain,elevation,1
Gamhnachin,elevation,1
Gamrie,concave shoreline,1
Gamrie,populated place,1
Gannochy,populated place,1
Garave,basin,1
Garawalt,stream,1
Garbad,populated place,1
Garbet,basin,1
Garbetbeg,basin,1
Garbetmore,basin,1
Garbh,elevation,1
Garbh,island,4
Gardenstown,concave shoreline,1
Gardenstown,populated place,1
Garioch,populated place,1
Garlieston,populated place,1
Garlochy,basin,2
Garlogie,populated place,1
Garoch,stream,1
Garpol,stream,1
Garra,island,1
Garrisdale,convex shoreline,1
Garroch,stream,1
Garron,convex shoreline,1
Garron,elevation,1
Garry,basin,1
Garry,stream,2
Garryhorn,stream,1
Garvald,populated place,1
Garvan,depression,1
Garvan,populated place,1
Garve,elevation,1
Garve,populated place,1
Garvock,populated place,1
Garwald,stream,1
Gatehouse,populated place,1
Gatehouse Of Fleet,populated place,1
Gateside,populated place,1
Geal,depression,2
Geal Chàrm,elevation,1
Geal Chàrn,elevation,1
Geary,populated place,1
Georgetown,populated place,1
Geur Rudha,convex shoreline,1
Geusachan,depression,1
Ghaill,elevation,1
Ghaill,island,2
Ghairbhe,stream,1
Gharbh Bhaid,basin,1
Ghiubhais,elevation,1
Ghiuhais,elevation,1
Ghlais,concave shoreline,1
Ghlas,concave shoreline,1
Ghlas,elevation,2
Ghobhlach,elevation,1
Ghriama,basin,1
Ghuilbinn,basin,1
Ghuilbinn,stream,1
Gifford,populated place,1
Gill,stream,1
Gillespie,populated place,1
Gills,concave shoreline,1
Gills,populated place,1
Gipsy,convex shoreline,1
Girnock,stream,2
Gizzing,underwater elevation,1
Gladhouse,stream,1
Glais,elevation,1
Glamaig,elevation,1
Glasa,stream,1
Glasath,stream,1
Glascarnoch,stream,1
Glasleac,island,2
Glasloch,basin,1
Glasnick,populated place,2
Glass,basin,1
Glass,convex shoreline,1
Glass,depression,1
Glass,stream,1
Glasven,elevation,3
Gledfield,populated place,1
Glemeanie,depression,1
Glenaladale,depression,1
Glenbucket,populated place,1
Glencaple,populated place,1
Glenceitlein,populated place,1
Glendhu,concave shoreline,1
Glendibadle,populated place,1
Glenelg,populated place,1
Glenfinzie,depression,1
Glenluce,populated place,1
Glenmarksie,depression,1
Glenmazeran,depression,1
Glenmore,depression,1
Glenogil,populated place,1
Glenrossal,populated place,1
Glenrothes,populated place,1
Glensanda,stream,2
Glentoo,basin,1
Glentromie,depression,1
Glenuig,concave shoreline,1
Glenwhilly,populated place,1
Glomach,stream,1
Gloy,depression,1
Glutt,stream,1
Gniomhaidh,depression,1
Gobernuisgach,populated place,1
Goibhre,depression,1
Golly,depression,1
Golspie,populated place,1
Golspie,stream,1
