name,place_category,frequency
Łazek,elevation,1
Łebki,populated place,2
Łesk,basin,1
Łobody,populated place,1
Łochowice,populated place,2
Łokacz,basin,1
Łomczewo,populated place,1
Łomżyczka,stream,1
Łopatki Niemieckie,populated place,1
Łopienik,elevation,1
Łopiennik,elevation,1
Łopień,elevation,1
Łosiniany,populated place,1
Łowczówek,populated place,1
Łubienka,elevation,1
Łubowo,basin,1
Łukawiec,stream,1
Łukowica,populated place,1
Łupawa,stream,1
Łupkowska,depression,1
Łuszczów,populated place,2
Łutownia,stream,1
Łužiska Nysa,stream,1
Łužyska Nysa,stream,1
Łysanki,elevation,1
Łysica,elevation,1
Łysina,elevation,1
Łysogorskie,elevated area,1
Łysogóry,elevated area,1
Łyśniewo,populated place,1
Łódka,stream,1
Łąckie,basin,1
Łąkie,basin,1
Łęguty,basin,1
Łęskie Zasole,populated place,1
Łętownia,stream,1
Łętowskie,basin,1
Łężki,populated place,1
Ściegienne,basin,1
Ścinawka,stream,1
Ścinawska,populated place,1
Ścinawskie,elevation,1
Ścinawskie Wzgorza,elevation,1
Ślepe,basin,1
Śląska Nizina,area,1
Śląska Wyżyna,elevation,1
Śląskie Kamienie,elevation,1
Śląskie Pogórze,elevation,1
Śląsko Małopolska,elevation,1
Ślęża,elevation,1
Śmiałki,populated place,1
Śmielec,elevation,1
Śmieszka,stream,1
Śniadków Las,populated place,1
Śniardwy,basin,1
Śnieżka,elevation,1
Śnieżnica,elevation,1
Śnieżnik,elevation,2
Śnieżnika Grupa,elevated area,1
Śpilowka,elevation,1
Średniak,elevation,1
Świder,stream,1
Świdwie,basin,1
Świna,strait,1
Świnica,elevation,1
Świnna,elevation,1
Świrkowice,populated place,1
Świtaki,populated place,1
Świątniki,populated place,1
Święck Strumiany,populated place,1
Święta,elevation,1
Świętajno,basin,2
Świętego Jana,elevation,1
Świętej Anny,elevation,1
Świętokrzyskie,elevated area,1
Šešupė,stream,1
Żabice,populated place,1
Żabin,populated place,1
Żabinek,populated place,2
Żabnica,stream,1
Żabno,basin,1
Żalskie,basin,1
Żarośnik,basin,1
Żdżarka,populated place,1
Żeleźnica,elevation,1
Żeleźniki,populated place,1
Żerań,populated place,1
Żnińskie,basin,1
Żołta Turnia,elevation,1
Żuków,elevation,1
Żukówko,basin,1
Żupawka,stream,1
Żurawianka,stream,1
Żuławy Wiślane,area,1
Żylca,stream,1
Żylcza,stream,1
Żylica,stream,1
Żytno,populated place,1
Žacléř,depression,1
